image_path,true_label_index,true_label_name,top1_index,top1_name,top1_prob,top2_index,top2_name,top2_prob,top3_index,top3_name,top3_prob,top4_index,top4_name,top4_prob,top5_index,top5_name,top5_prob,entropy,conf_bin,log_entropy,entropy_qbin,entropy_bin
./data/gtsrb/GTSRB/Training/00004/00039_00017.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,33,Turn right ahead,1.2108886338069167e-08,0,Speed limit (20km/h),9.005823642382893e-09,41,End of no passing,8.977645293839487e-09,34,Turn left ahead,8.519665861683734e-09,7.122137918143266e-07,>0.9999,-6.147389010812524,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00000/00001_00004.ppm,0,Speed limit (20km/h),0,Speed limit (20km/h),0.9913221597671508,4,Speed limit (70km/h),0.0079917013645172,34,Turn left ahead,0.0002732792927417,1,Speed limit (30km/h),0.0001117592983064,28,Children crossing,6.709284207317978e-05,0.05113871549892346,0.99-0.999,-1.291250184762973,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00013/00016_00028.ppm,13,Yield,13,Yield,1.0,30,Beware of ice/snow,3.8064403184989715e-08,31,Wild animals crossing,4.790406737953391e-09,1,Speed limit (30km/h),3.83533427239513e-09,32,End of all speed and passing limits,2.326536296948234e-09,8.62628816644799e-07,>0.9999,-6.064175534619804,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00008/00010_00017.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.9981549382209778,7,Speed limit (100km/h),0.0007595303468406,5,Speed limit (80km/h),0.0005631677340716,38,Keep right,8.257902663899586e-05,9,No passing,7.837812881916761e-05,0.013029876161556719,0.99-0.999,-1.8850597118525607,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00021/00001_00016.ppm,21,Double curve,21,Double curve,0.968125820159912,24,Road narrows on the right,0.0125879887491464,30,Beware of ice/snow,0.0081882858648896,11,Right-of-way at the next intersection,0.0041119786910712,26,Traffic signals,0.0030066280160099,0.16582834099181867,0.9-0.99,-0.7803412440815775,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00033/00002_00004.ppm,33,Turn right ahead,33,Turn right ahead,0.9999998807907104,36,Go straight or right,5.6949062354760827e-08,40,Roundabout mandatory,3.928243330619807e-08,4,Speed limit (70km/h),1.0083446078112956e-08,35,Ahead only,1.7979961963732192e-09,1.960906681239964e-06,>0.9999,-5.707542852263801,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00015/00001_00007.ppm,15,No vehicles,15,No vehicles,0.9871860146522522,12,Priority road,0.0017625180771574,1,Speed limit (30km/h),0.0016292663058266,20,Dangerous curve to the right,0.0011416183551773,2,Speed limit (50km/h),0.0007570114103145,0.04754176120273538,0.9-0.99,-1.322924733695429,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00009/00014_00017.ppm,9,No passing,9,No passing,0.9999945163726808,22,Bumpy road,4.634243850887287e-06,15,No vehicles,3.4894395639639697e-07,16,Vehicles > 3.5t prohibited,3.298030719633971e-07,10,No passing for vehicles over 3.5t,1.277189340953555e-07,7.453935962369352e-05,>0.9999,-4.127614336814171,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00013/00046_00009.ppm,13,Yield,13,Yield,0.9999994039535522,30,Beware of ice/snow,1.5670734399009234e-07,1,Speed limit (30km/h),4.8528868035191415e-08,4,Speed limit (70km/h),4.2710006198376504e-08,12,Priority road,3.508628765303001e-08,5.195761663127523e-06,>0.9999,-5.284350695252626,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00003/00020_00017.ppm,3,Speed limit (60km/h),3,Speed limit (60km/h),0.9960699081420898,33,Turn right ahead,0.0022270027548074,40,Roundabout mandatory,0.0007190100150182,5,Speed limit (80km/h),0.0004414004797581,12,Priority road,9.4684844953008e-05,0.027014132652593826,0.99-0.999,-1.568408971852535,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00002/00001_00021.ppm,2,Speed limit (50km/h),2,Speed limit (50km/h),0.993648111820221,1,Speed limit (30km/h),0.0032911112066358,4,Speed limit (70km/h),0.0009426355245523,5,Speed limit (80km/h),0.0002439749805489,40,Roundabout mandatory,0.0002189099614042,0.03558680419541318,0.99-0.999,-1.4487110112144979,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00002/00011_00027.ppm,2,Speed limit (50km/h),2,Speed limit (50km/h),0.9968427419662476,1,Speed limit (30km/h),0.0017965607112273,34,Turn left ahead,0.0001669898774707,4,Speed limit (70km/h),0.0001619446265976,40,Roundabout mandatory,0.0001339561276836,0.01857043400448677,0.99-0.999,-1.7311779463417776,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00011/00022_00012.ppm,11,Right-of-way at the next intersection,11,Right-of-way at the next intersection,0.9982478618621826,30,Beware of ice/snow,0.000650203495752,27,Pedestrians,0.0004002071800641,26,Traffic signals,8.216092828661203e-05,18,General caution,6.410628702724352e-05,0.011044792158439457,0.99-0.999,-1.9568424522559094,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00010/00025_00023.ppm,10,No passing for vehicles over 3.5t,10,No passing for vehicles over 3.5t,0.9273096323013306,5,Speed limit (80km/h),0.062470905482769,17,No entry,0.0011665014317259,1,Speed limit (30km/h),0.0010311229852959,3,Speed limit (60km/h),0.0009439610294066,0.2647616786734507,0.9-0.99,-0.5771448740079929,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00002/00037_00022.ppm,2,Speed limit (50km/h),2,Speed limit (50km/h),0.9886592626571656,1,Speed limit (30km/h),0.0039545423351228,5,Speed limit (80km/h),0.0031849197112023,15,No vehicles,0.000841642729938,3,Speed limit (60km/h),0.0004558261716738,0.06093319829398314,0.9-0.99,-1.2151460257913573,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00005/00013_00008.ppm,5,Speed limit (80km/h),5,Speed limit (80km/h),0.999996781349182,6,End of speed limit (80km/h),1.9055142956858615e-06,1,Speed limit (30km/h),5.599488304142142e-07,2,Speed limit (50km/h),2.872263280551124e-07,15,No vehicles,1.2787181447038165e-07,4.2732508947602084e-05,>0.9999,-4.3692415976021834,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00003/00016_00003.ppm,3,Speed limit (60km/h),3,Speed limit (60km/h),0.7468616962432861,12,Priority road,0.0990992188453674,5,Speed limit (80km/h),0.0571991130709648,33,Turn right ahead,0.0213616620749235,32,End of all speed and passing limits,0.0127206873148679,0.7484106957609368,0.6-0.8,-0.12586001449485454,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00017/00021_00000.ppm,17,No entry,17,No entry,0.9998388290405272,14,Stop,5.226571374805644e-05,33,Turn right ahead,1.3424225471680984e-05,38,Keep right,1.291317767027067e-05,12,Priority road,1.0060735803563148e-05,0.0010881881272401994,0.999-0.9999,-2.9632960164083313,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00004/00009_00011.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,41,End of no passing,4.3932396609491775e-10,33,Turn right ahead,3.9487174641195106e-10,1,Speed limit (30km/h),2.5754359755936207e-10,34,Turn left ahead,2.4986704372231827e-10,2.9221633018508623e-08,>0.9999,-7.534280655825014,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00012/00038_00018.ppm,12,Priority road,12,Priority road,0.9999998807907104,13,Yield,2.2666947430138865e-08,11,Right-of-way at the next intersection,1.0140284167903246e-08,32,End of all speed and passing limits,8.457395672678558e-09,38,Keep right,7.213849961829055e-09,9.972935933341461e-07,>0.9999,-6.001176535408236,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00007/00006_00013.ppm,7,Speed limit (100km/h),5,Speed limit (80km/h),0.7746381163597107,7,Speed limit (100km/h),0.1586702764034271,1,Speed limit (30km/h),0.0299307089298963,10,No passing for vehicles over 3.5t,0.0092556290328502,3,Speed limit (60km/h),0.003877397859469,0.6598037198261052,0.6-0.8,-0.18058524032775966,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00001/00038_00006.ppm,1,Speed limit (30km/h),1,Speed limit (30km/h),0.9759592413902284,5,Speed limit (80km/h),0.0101336017251014,7,Speed limit (100km/h),0.0018386613810434,0,Speed limit (20km/h),0.0013727410696446,2,Speed limit (50km/h),0.0011565135791897,0.09873152057850952,0.9-0.99,-1.005544174297572,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00007/00017_00029.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),0.9999997615814208,1,Speed limit (30km/h),5.185300366861157e-08,40,Roundabout mandatory,2.4415589550130793e-08,5,Speed limit (80km/h),1.6363799204555107e-08,16,Vehicles > 3.5t prohibited,1.2789213243991073e-08,2.0620106133689614e-06,>0.9999,-5.685708893073912,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00039/00003_00014.ppm,39,Keep left,39,Keep left,0.9999996423721312,4,Speed limit (70km/h),1.7056706269613644e-07,33,Turn right ahead,8.109947202683544e-08,37,Go straight or left,7.024399906185863e-08,40,Roundabout mandatory,4.0466737516453584e-08,6.185788144263513e-06,>0.9999,-5.2086048879286295,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00008/00007_00011.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.9953832030296326,5,Speed limit (80km/h),0.0029609280172735,7,Speed limit (100km/h),0.0004288739000912,38,Keep right,0.0003347948950249,9,No passing,0.0001415130827808,0.029104304531041094,0.99-0.999,-1.5360427740291802,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00013/00019_00018.ppm,13,Yield,13,Yield,0.9999997615814208,30,Beware of ice/snow,1.6275608061278038e-07,1,Speed limit (30km/h),2.6332209301926923e-08,31,Wild animals crossing,1.8387229516747542e-08,24,Road narrows on the right,1.4530383118938062e-08,3.831754489281019e-06,>0.9999,-5.416602211765731,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00016/00003_00000.ppm,16,Vehicles > 3.5t prohibited,16,Vehicles > 3.5t prohibited,0.9964428544044496,9,No passing,0.0011555450037121,5,Speed limit (80km/h),0.0005734618753194,20,Dangerous curve to the right,0.0003373046347405,38,Keep right,0.0002563679881859,0.020462660099020858,0.99-0.999,-1.6890379096431125,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00016/00003_00027.ppm,16,Vehicles > 3.5t prohibited,16,Vehicles > 3.5t prohibited,0.9992287158966064,9,No passing,0.0002924355503637,42,End of no passing for vehicles > 3.5t,9.848963236436248e-05,41,End of no passing,5.182416862226091e-05,5,Speed limit (80km/h),4.105439074919559e-05,0.004985291924427483,0.999-0.9999,-2.3023094054786615,"(-2.491, -1.637]",medium
./data/gtsrb/GTSRB/Training/00027/00002_00002.ppm,27,Pedestrians,27,Pedestrians,0.9669240713119508,24,Road narrows on the right,0.0296882987022399,28,Children crossing,0.0031776090618222,18,General caution,4.6255943743744865e-05,20,Dangerous curve to the right,4.516069020610303e-05,0.15612656263936053,0.9-0.99,-0.8065232018271624,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00001/00049_00007.ppm,1,Speed limit (30km/h),1,Speed limit (30km/h),0.9982683658599854,4,Speed limit (70km/h),0.0007766647613607,2,Speed limit (50km/h),0.0003619859344325,0,Speed limit (20km/h),0.0001108650249079,37,Go straight or left,4.7954290494089946e-05,0.01164637323336717,0.99-0.999,-1.9338092960561952,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00007/00031_00028.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),0.9999943971633912,1,Speed limit (30km/h),2.746494374150643e-06,5,Speed limit (80km/h),1.1065243370467217e-06,10,No passing for vehicles over 3.5t,4.047321908728918e-07,4,Speed limit (70km/h),3.901075160683831e-07,6.766180677711853e-05,>0.9999,-4.169656402984059,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00002/00047_00028.ppm,2,Speed limit (50km/h),2,Speed limit (50km/h),0.999618411064148,1,Speed limit (30km/h),0.0001899661292554,4,Speed limit (70km/h),4.596926009980962e-05,9,No passing,1.662689282966312e-05,31,Wild animals crossing,1.3626030522573274e-05,0.002804021995005162,0.999-0.9999,-2.552218583891471,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00011/00029_00021.ppm,11,Right-of-way at the next intersection,11,Right-of-way at the next intersection,0.999854326248169,30,Beware of ice/snow,0.000134472749778,37,Go straight or left,3.079241878367611e-06,21,Double curve,1.3455035059450893e-06,7,Speed limit (100km/h),1.3148463722245651e-06,0.001419446277516477,0.999-0.9999,-2.8478810394786302,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00021/00001_00015.ppm,21,Double curve,21,Double curve,0.9618798494338988,24,Road narrows on the right,0.0260038152337074,30,Beware of ice/snow,0.005231849849224,11,Right-of-way at the next intersection,0.0023221815936267,26,Traffic signals,0.0020933137275278,0.1867665327154202,0.9-0.99,-0.7287009437309826,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00008/00004_00004.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.5894982814788818,5,Speed limit (80km/h),0.3859614133834839,1,Speed limit (30km/h),0.0046579590998589,7,Speed limit (100km/h),0.0042627938091754,38,Keep right,0.004131980240345,0.7499377168061594,<0.6,-0.12497480376852728,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00012/00017_00008.ppm,12,Priority road,12,Priority road,0.9999979734420776,13,Yield,2.382014940849331e-07,39,Keep left,1.9356855318619637e-07,11,Right-of-way at the next intersection,1.8750718311366657e-07,17,No entry,1.1916795017441473e-07,1.3455516575731014e-05,>0.9999,-4.871099592143205,"(-9.238, -4.526]",low
./data/gtsrb/GTSRB/Training/00006/00002_00005.ppm,6,End of speed limit (80km/h),6,End of speed limit (80km/h),0.7750948071479797,32,End of all speed and passing limits,0.2100955694913864,33,Turn right ahead,0.0026057723443955,5,Speed limit (80km/h),0.0013822539476677,1,Speed limit (30km/h),0.0011883102124556,0.5578691952200325,0.6-0.8,-0.2534676190787544,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00038/00001_00008.ppm,38,Keep right,38,Keep right,0.9999995231628418,23,Slippery road,7.863788908935021e-08,34,Turn left ahead,4.139919695944627e-08,40,Roundabout mandatory,3.1146335288667615e-08,20,Dangerous curve to the right,2.63410449008461e-08,3.4650681035297057e-06,>0.9999,-5.460288099874,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00006/00004_00026.ppm,6,End of speed limit (80km/h),6,End of speed limit (80km/h),0.9999123811721802,32,End of all speed and passing limits,6.242830568226054e-05,42,End of no passing for vehicles > 3.5t,9.358804163639434e-06,33,Turn right ahead,5.972824510536157e-06,20,Dangerous curve to the right,3.399595925657195e-06,0.0009150315963218838,>0.9999,-3.038563908878246,"(-3.323, -2.491]",low
./data/gtsrb/GTSRB/Training/00004/00004_00012.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,2,Speed limit (50km/h),1.2920758685197598e-08,33,Turn right ahead,6.704365063114892e-09,41,End of no passing,5.905138156236944e-09,1,Speed limit (30km/h),3.133044268466278e-09,5.341089998454425e-07,>0.9999,-6.2723692908999125,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00016/00003_00015.ppm,16,Vehicles > 3.5t prohibited,16,Vehicles > 3.5t prohibited,0.9914830327033995,9,No passing,0.0021107122302055,5,Speed limit (80km/h),0.0013993008760735,42,End of no passing for vehicles > 3.5t,0.0008500939584337,38,Keep right,0.0005125566385686,0.040573506837318696,0.99-0.999,-1.3917574538507378,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00001/00032_00005.ppm,1,Speed limit (30km/h),1,Speed limit (30km/h),0.9967426657676696,4,Speed limit (70km/h),0.0028308234177529,2,Speed limit (50km/h),0.000172289670445,7,Speed limit (100km/h),4.46320409537293e-05,37,Go straight or left,2.579702231741976e-05,0.022073749054253636,0.99-0.999,-1.656123899020805,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00021/00006_00015.ppm,21,Double curve,21,Double curve,0.9932568073272704,24,Road narrows on the right,0.003660024376586,11,Right-of-way at the next intersection,0.0007799240411259,26,Traffic signals,0.0007553589530289,18,General caution,0.0005107214092276,0.04213643704944396,0.99-0.999,-1.3753421900081855,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00017/00006_00013.ppm,17,No entry,17,No entry,0.9999864101409912,14,Stop,4.730545242637163e-06,38,Keep right,2.061968416455784e-06,30,Beware of ice/snow,1.4140676967144827e-06,26,Traffic signals,8.719448487681802e-07,0.00012980016044148295,>0.9999,-3.8867247673730794,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00021/00003_00015.ppm,21,Double curve,21,Double curve,0.971396803855896,24,Road narrows on the right,0.0158485975116491,30,Beware of ice/snow,0.0056281313300132,11,Right-of-way at the next intersection,0.0033512962982058,26,Traffic signals,0.0018450446659699,0.15374311193136486,0.9-0.99,-0.8132043325722272,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00007/00014_00017.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),0.9999994039535522,5,Speed limit (80km/h),2.2658691989363433e-07,1,Speed limit (30km/h),1.0744690115416233e-07,10,No passing for vehicles over 3.5t,5.398350566565568e-08,40,Roundabout mandatory,4.491397476158454e-08,7.450243646648972e-06,>0.9999,-5.127829465916784,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00012/00039_00015.ppm,12,Priority road,12,Priority road,0.9999845027923584,39,Keep left,1.750515480125614e-06,32,End of all speed and passing limits,1.436497541362769e-06,11,Right-of-way at the next intersection,1.214372787217144e-06,13,Yield,1.1162208011228358e-06,8.986660065918215e-05,>0.9999,-4.046401681015157,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00007/00002_00013.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),1.0,5,Speed limit (80km/h),1.0695842433960934e-08,1,Speed limit (30km/h),4.122372221360138e-09,16,Vehicles > 3.5t prohibited,2.628212758537529e-09,40,Roundabout mandatory,2.0268735578810038e-09,3.683871221497509e-07,>0.9999,-6.433694381102716,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00033/00002_00018.ppm,33,Turn right ahead,33,Turn right ahead,1.0,36,Go straight or right,2.49588993916916e-09,40,Roundabout mandatory,1.2051185604988746e-09,4,Speed limit (70km/h),6.749035774689104e-10,35,Ahead only,1.1868032945283602e-10,9.114824426081468e-08,>0.9999,-7.040246927828737,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00028/00008_00020.ppm,28,Children crossing,28,Children crossing,0.9999985694885254,24,Road narrows on the right,5.189239686842484e-07,30,Beware of ice/snow,2.940076626600785e-07,11,Right-of-way at the next intersection,2.625861554861331e-07,36,Go straight or right,8.470643564351121e-08,1.8720144947156335e-05,>0.9999,-4.727690769711291,"(-9.238, -4.526]",low
./data/gtsrb/GTSRB/Training/00008/00014_00025.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.7303528189659119,5,Speed limit (80km/h),0.1544768512248993,1,Speed limit (30km/h),0.018364530056715,7,Speed limit (100km/h),0.0155493039637804,10,No passing for vehicles over 3.5t,0.0121979899704456,0.709917755722601,0.6-0.8,-0.148791961568692,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00015/00000_00029.ppm,15,No vehicles,15,No vehicles,0.9992427825927734,1,Speed limit (30km/h),0.0002016217040363,13,Yield,6.571693666046485e-05,24,Road narrows on the right,5.401275120675564e-05,2,Speed limit (50km/h),4.341760359238833e-05,0.004072277016140565,0.999-0.9999,-2.3901626867313426,"(-2.491, -1.637]",medium
./data/gtsrb/GTSRB/Training/00011/00005_00028.ppm,11,Right-of-way at the next intersection,11,Right-of-way at the next intersection,0.9999419450759888,30,Beware of ice/snow,5.075424269307405e-05,37,Go straight or left,1.538340143270034e-06,21,Double curve,1.3373019100981764e-06,19,Dangerous curve to the left,8.691854418430012e-07,0.0006107446424301358,>0.9999,-3.2141403333417307,"(-3.323, -2.491]",low
./data/gtsrb/GTSRB/Training/00040/00001_00009.ppm,40,Roundabout mandatory,40,Roundabout mandatory,0.9923933744430542,34,Turn left ahead,0.0049527641385793,37,Go straight or left,0.0008461031829938,39,Keep left,0.0007129871519282,4,Speed limit (70km/h),0.0002611679665278,0.04717308402970796,0.99-0.999,-1.326305729992684,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00003/00025_00020.ppm,3,Speed limit (60km/h),3,Speed limit (60km/h),0.9784546494483948,5,Speed limit (80km/h),0.0177630595862865,33,Turn right ahead,0.0015861474676057,6,End of speed limit (80km/h),0.0006229108548723,40,Roundabout mandatory,0.0003828346380032,0.11074285642977921,0.9-0.99,-0.9556842787640667,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00003/00026_00016.ppm,3,Speed limit (60km/h),3,Speed limit (60km/h),0.9970912933349608,5,Speed limit (80km/h),0.0012162138009443,33,Turn right ahead,0.0010167730506509,40,Roundabout mandatory,0.0003330176114104,6,End of speed limit (80km/h),6.95682319928892e-05,0.021406988948518703,0.99-0.999,-1.6694444151236858,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00031/00005_00000.ppm,31,Wild animals crossing,31,Wild animals crossing,0.9214943051338196,28,Children crossing,0.0499972701072692,20,Dangerous curve to the right,0.0215297937393188,25,Road work,0.0026861585211008,29,Bicycles crossing,0.0009351285989396,0.3301829699894731,0.9-0.99,-0.4812453303157921,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00005/00019_00021.ppm,5,Speed limit (80km/h),5,Speed limit (80km/h),0.9999995231628418,6,End of speed limit (80km/h),4.289028368020809e-07,1,Speed limit (30km/h),4.2965094593228066e-08,2,Speed limit (50km/h),3.758900390948838e-08,3,Speed limit (60km/h),1.6517040180019652e-08,8.432841478900972e-06,>0.9999,-5.074026011991529,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00017/00014_00006.ppm,17,No entry,17,No entry,0.99998140335083,14,Stop,5.76769707549829e-06,33,Turn right ahead,2.249483713967493e-06,12,Priority road,1.8817396494341665e-06,15,No vehicles,7.428274670928658e-07,0.00015271862123105175,>0.9999,-3.8161080026352816,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00038/00039_00026.ppm,38,Keep right,38,Keep right,0.9976944327354432,40,Roundabout mandatory,0.0008680473547428,34,Turn left ahead,0.0003430053766351,12,Priority road,0.0001965679402928,36,Go straight or right,9.814829536480828e-05,0.013741841933917894,0.99-0.999,-1.8619550512242868,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00001/00016_00009.ppm,1,Speed limit (30km/h),1,Speed limit (30km/h),0.8964663147926331,4,Speed limit (70km/h),0.0969908088445663,7,Speed limit (100km/h),0.0034341556020081,19,Dangerous curve to the left,0.0007900274940766,2,Speed limit (50km/h),0.0003906178462784,0.3524662807326995,0.8-0.9,-0.4528824241810686,"(-1.637, 0.141]",very_high
./data/gtsrb/GTSRB/Training/00007/00018_00022.ppm,7,Speed limit (100km/h),7,Speed limit (100km/h),1.0,5,Speed limit (80km/h),5.72068115101132e-10,40,Roundabout mandatory,4.3323780674064944e-10,10,No passing for vehicles over 3.5t,2.638669005516902e-10,16,Vehicles > 3.5t prohibited,2.1922198778501212e-10,3.2205555005462096e-08,>0.9999,-7.492055727280062,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00017/00020_00005.ppm,17,No entry,17,No entry,0.9999885559082032,14,Stop,2.622653255457408e-06,33,Turn right ahead,2.133540419890778e-06,12,Priority road,9.94965716927254e-07,5,Speed limit (80km/h),9.769262305781012e-07,0.00010027829933343036,>0.9999,-3.9987930357236725,"(-4.526, -3.323]",low
./data/gtsrb/GTSRB/Training/00030/00005_00017.ppm,30,Beware of ice/snow,30,Beware of ice/snow,0.9986594915390016,11,Right-of-way at the next intersection,0.0004585006972774,28,Children crossing,0.0004181147378403,24,Road narrows on the right,0.0002349134883843,29,Bicycles crossing,7.509646820835769e-05,0.010793363524264894,0.99-0.999,-1.966843195462505,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00004/00013_00011.ppm,4,Speed limit (70km/h),4,Speed limit (70km/h),1.0,33,Turn right ahead,3.095939338226827e-10,41,End of no passing,2.73127104266635e-10,34,Turn left ahead,2.1175021458486043e-10,1,Speed limit (30km/h),1.6170520478198114e-10,2.115090762742543e-08,>0.9999,-7.674650458799362,"(-9.238, -4.526]",ultra_low
./data/gtsrb/GTSRB/Training/00008/00002_00007.ppm,8,Speed limit (120km/h),8,Speed limit (120km/h),0.9934319853782654,5,Speed limit (80km/h),0.0018800585530698,38,Keep right,0.0009956118883565,7,Speed limit (100km/h),0.0008215397247113,4,Speed limit (70km/h),0.0005404792027547,0.035130861489598965,0.99-0.999,-1.4543112001645384,"(-1.637, 0.141]",high
./data/gtsrb/GTSRB/Training/00038/00019_00011.ppm,38,Keep right,38,Keep right,0.999869465827942,34,Turn left ahead,1.792111470422242e-05,0,Speed limit (20km/h),1.4613972780352924e-05,23,Slippery road,1.070893540600082e-05,19,Dangerous curve to the left,6.026200935593806e-06,0.0006840891309214022,0.999-0.9999,-3.16488730912823,"(-3.323, -2.491]",low
./data/gtsrb/GTSRB/Training/00001/00047_00020.ppm,1,Speed limit (30km/h),1,Speed limit (30km/h),0.9967865943908693,2,Speed limit (50km/h),0.0008004269329831,5,Speed limit (80km/h),0.0007660015835426,4,Speed limit (70km/h),0.0003738924569915,0,Speed limit (20km/h),0.0001146783324657,0.018402227017883268,0.99-0.999,-1.7351296159314396,"(-2.491, -1.637]",high
./data/gtsrb/GTSRB/Training/00011/00029_00008.ppm,11,Right-of-way at the next intersection,11,Right-of-way at the next intersection,0.999735414981842,30,Beware of ice/snow,0.0002132294612238,37,Go straight or left,9.59811222855933e-06,21,Double curve,6.175137968966737e-06,35,Ahead only,5.337341917766025e-06,0.002316775069140127,0.999-0.9999,-2.6351161287213922,"(-3.323, -2.491]",medium
./data/gtsrb/GTSRB/Training/00033/00002_00019.ppm,33,Turn right ahead,33,Turn right ahead,1.0,36,Go straight or right,1.3823798106216144e-08,40,Roundabout mandatory,1.0397796401662164e-08,4,Speed limit (70km/h),6.019964082781826e-09,35,Ahead only,7.440482674425651e-10,5.708774973340927e-07,>0.9999,-6.243456314788061,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00033/00014_00019.ppm,33,Turn right ahead,33,Turn right ahead,1.0,4,Speed limit (70km/h),1.44505394317207e-08,36,Go straight or right,1.155122930640573e-08,40,Roundabout mandatory,3.2655835813244494e-09,35,Ahead only,1.2707460639305166e-09,5.618180698490428e-07,>0.9999,-6.250403523607827,"(-9.238, -4.526]",very_low
./data/gtsrb/GTSRB/Training/00013/00000_00001.ppm,13,Yield,13,Yield,0.9999094009399414,30,Beware of ice/snow,1.213174436998088e-05,38,Keep right,1.0675101293600164e-05,12,Priority road,9.399313967151102e-06,1,Speed limit (30km/h),7.791583811922465e-06,0.0005505708447070645,>0.9999,-3.2591867894624347,"(-3.323, -2.491]",low
